gene_id	dispersion
Smp_021060	0.0786322540493716
Smp_021070	0.0210568931542672
Smp_021080	0.0446333940546357
Smp_021100	0.0408813823120126
Smp_021130	0.0328291353091791
Smp_021140	0.121281894646468
Smp_021160	0.0228611637654594
Smp_021170	0.0454328524035504
Smp_021220	0.110204195696976
Smp_021290	0.0320819487995469
Smp_021300	0.0138914217448546
Smp_021330	0.0230480331404998
Smp_021340	0.0276146167558785
Smp_021370	0.011812114089003
Smp_021390	0.0686097115107821
Smp_021460	0.143075044227308
Smp_021540	0.0421375122997417
Smp_021550	0.034555458305681
Smp_021590	0.0466805821056624
Smp_021600	0.0329451627982192
Smp_021730	0.0822239896311693
Smp_021750	0.024594931962327
Smp_021760	0.109870760733933
Smp_021790	0.129375814955605
Smp_021800	0.0511933088485907
Smp_021830	0.0517763766098677
Smp_021910	0.0381347112819162
Smp_021920	0.0959745198945106
Smp_021960	0.0517578116234243
Smp_022020	0.087666604767132
Smp_022070	0.0768059747399224
Smp_022090	0.0413099367735215
Smp_022110	0.0281165830476832
Smp_022130	0.00794852618165929
Smp_022140	0.0329942680098165
Smp_022170	0.0245620243948466
Smp_022320	0.0190816605350683
Smp_022330	0.0586629324611788
Smp_022340	0.14269138058516
Smp_022400	0.0433303633960136
Smp_022430	0.142837618072433
Smp_022450	0.1806993730829
Smp_022470	0.0719232379286597
Smp_022500	0.0803490873962024
Smp_022540	0.017186256309818
Smp_022570	0.0539307650658328
Smp_022640	0.054308062239551
Smp_022660	0.017457146611105
Smp_022700	0.0811057654798451
Smp_022740	0.335819674034356
Smp_022810	0.0368507826413481
Smp_022850	0.074594684645802
Smp_022870	0.178478289037253
Smp_022890	0.0557544904914828
Smp_022960	0.0588565542007421
Smp_022990	0.0346337292559242
Smp_023010	0.126016456469897
Smp_023150	0.10367817587866
Smp_023170	0.111994537635732
Smp_023230	0.0761701989058505
Smp_023250	0.0301535429434206
Smp_023270	0.0433818854654645
Smp_023360	0.0141557584504489
Smp_023470	0.15772009131359
Smp_023550	0.0431117071952773
Smp_023620	0.0255629329596189
Smp_023660	0.059732682049792
Smp_023700	0.0573400250505226
Smp_023710	0.108975798162036
Smp_023840	0.199759218885556
Smp_023930	0.0680426106755015
Smp_023940	0.0517633532587607
Smp_024000	0.0272049701163732
Smp_024010	0.237858644661081
Smp_024030	0.0342207248488416
Smp_024110	0.0334388912334528
Smp_024120	0.16240955687214
Smp_024140	0.0503700098948788
Smp_024150	0.0218818235489956
Smp_024180	0.280492418673124
Smp_024240	0.0141242887761583
Smp_024360	0.0283683642502094
Smp_024370	0.0171675064023564
Smp_024380	0.0462559486906183
Smp_024390	0.167347766959973
Smp_024490	0.0183206316052083
Smp_024500	0.0179336538974539
Smp_024520	0.0210321951536373
Smp_024580	0.0260735880560714
Smp_024590	0.136614894365383
Smp_024660	0.0757286015457367
Smp_024800	0.0397392115365794
Smp_024820	0.0870791422425212
Smp_024850	0.137825474775129
Smp_024860	0.0953945188231112
Smp_024870	0.237066294205133
Smp_024880	0.0903782137220592
Smp_024900	0.0418120372358109
Smp_024930	0.051103238316029
Smp_024970	0.0396326356675248
Smp_025010	0.0796156407379316
Smp_025020	0.0440288730909393
Smp_025030	0.103498147656041
Smp_025100	0.031623439415559
Smp_025130	0.0441158002128759
Smp_025150	0.0173294266971412
Smp_025160	0.0225859289337578
Smp_025260	0.0346949504646024
Smp_025340	0.0655374507762073
Smp_025360	0.0234707338228325
Smp_025370	0.118866280529847
