	PRJEB14695__ovary_mixed_sex_r1	PRJEB14695__ovary_mixed_sex_r2	PRJEB14695__ovary_mixed_sex_r3	PRJEB14695__ovary_single_sex_r1	PRJEB14695__ovary_single_sex_r2	PRJEB14695__testis_mixed_sex_r1	PRJEB14695__testis_mixed_sex_r2	PRJEB14695__testis_mixed_sex_r3	PRJEB14695__testis_single_sex_r1	PRJEB14695__testis_single_sex_r2	PRJEB14695__testis_single_sex_r3	PRJEB14695__whole_female_mixed_sex_r1	PRJEB14695__whole_female_mixed_sex_r2	PRJEB14695__whole_female_mixed_sex_r3	PRJEB14695__whole_female_single_sex_r1	PRJEB14695__whole_female_single_sex_r2	PRJEB14695__whole_female_single_sex_r3	PRJEB14695__whole_male_mixed_sex_r1	PRJEB14695__whole_male_mixed_sex_r2	PRJEB14695__whole_male_mixed_sex_r3	PRJEB14695__whole_male_single_sex_r1	PRJEB14695__whole_male_single_sex_r2	PRJEB14695__whole_male_single_sex_r3
Smp_066590	3053.87321511731	2414.1315323257	2718.88426942322	1345.78764045418	1947.61404399671	2185.53600890749	1357.03551954441	1462.93449048208	1424.73796279955	1140.84856230824	1144.78396242133	869.231950419555	1826.33798153226	1914.02638785934	1336.76201192781	1388.14973737922	1747.95522903866	1906.99661940447	821.050182968613	659.203336401276	753.668873742686	791.349989951107	1216.60727242711
Smp_066610	4452.94439944138	4202.70888280572	4089.23007973018	2398.32087952561	2333.80189724126	2015.74337076528	1666.51213134891	1868.7907890019	1712.34034659449	1703.65649677091	2606.32420439027	1498.05229051506	2464.43680345116	2573.57669231534	3232.39627742997	2746.51541909054	2732.19074278246	1876.37970120302	1748.2022615624	2201.52987267982	2541.99877357721	2654.319757961	2362.95810948788
Smp_066620	3207.80828774924	2520.13236027569	2854.65261715897	1883.04182800036	1812.88183958324	2644.84686336913	2222.01617513188	1862.61806963278	1880.47712481307	1651.54465098733	2254.76934765293	1867.04058379794	2317.30624802124	2721.83295671755	3055.86061625024	2894.90383929315	3048.26338722595	2344.38116513944	2140.87843602565	1802.86880733238	2264.27397183677	2264.14024902678	2112.37682334794
Smp_066630	4987.99291802494	4580.43014296552	5086.74053097006	3810.03392804259	3829.86295911956	2467.43532479745	2126.19496478237	2378.04013695452	2647.04809392804	2490.1445077508	3640.46653677244	2033.78846951016	7682.77378571016	8182.60536219907	4128.29115689289	4253.8013791414	3582.6466721339	4231.69547998584	3158.26670622588	3952.08095490098	4492.60708697771	4433.75813814273	3965.97577642986
Smp_066670	2841.59178431038	2751.54261847636	2699.18730705741	1216.2101142618	1334.64921302651	1460.65205376188	1167.98286128727	1300.90060704261	1365.00516001137	1431.87317799193	1416.92668146927	1385.54769292609	887.581068082668	946.559226567976	1395.2925519981	1286.03297508926	1536.99511518916	995.049841547058	1309.91218804534	1477.45255714064	1835.16192522605	1724.48351976845	1649.85529051954
Smp_066730	806.297013503534	764.400336766085	671.807109262399	522.098921324849	492.239439886839	557.268145697528	354.797454537375	464.497132526483	430.297412677813	449.765315147521	528.224556316002	586.631115999638	825.210506541724	762.189256734455	846.80474908139	730.241222000642	794.591927077707	599.21682765691	668.34278178846	728.262733548076	837.530872699603	786.953601118045	722.470343683857
Smp_066740	7815.92917169862	6252.55587964133	7537.60541962995	5333.13818328634	4443.49478120071	4305.76715699105	3805.65590834068	3228.33223005117	3139.29063542323	2737.8762053989	5618.63180932747	1736.45489016788	4303.56874632515	4059.94077901445	3719.52141736976	3116.15682425474	2983.57875301426	3225.71102479541	1826.53917515481	2024.69596180392	2899.22910679629	3124.73336309861	2793.86424640143
Smp_066760	13542.5621559816	13560.6411305593	13303.1876892788	23758.1530918694	21699.8888039003	16093.2945357102	15706.909209994	14025.9615864891	18673.1378493938	16923.522348394	14259.3862069021	16717.6474655422	6729.62366575111	6939.53360682667	11245.4160212458	12241.2468795097	12790.6513627004	7372.11651836293	18061.1208123071	15460.9341248655	13592.178532238	12966.0497659072	14055.9708356256
Smp_066820	3485.88454798757	2894.86768162	2977.05516900364	2014.89264412594	1768.86042626002	2295.4658579611	2815.07177432209	2964.44847702118	2377.14431836664	2300.93842152119	2053.11605419446	835.748439232361	1049.10483002204	1360.91647835878	1294.28016832841	1239.22945903969	1274.58131503492	1191.87288712779	943.017782612501	956.368015032962	1065.15629843981	1173.83581842748	1268.12865836243
Smp_066830	2731.10612734069	2349.93384779261	2563.41895932166	901.738340169188	719.683408723442	1935.20070908243	1579.75508954598	1833.29765262944	1447.96738610606	1189.75352527437	1855.03184557596	484.171571766825	714.862589969284	956.062833260426	744.848324442828	689.820003594197	733.582556173498	640.768359501732	526.543052121176	549.33611366773	572.875473394007	628.683603127824	765.7951454931
Smp_066890	26052.269631078	21518.1680738468	24111.1923245746	9487.19665455314	9255.83564676107	7047.48289724901	5583.52782469037	5769.94943028745	5594.97252782617	4993.91826747577	9115.442681291	4453.3069878968	17460.558741129	18706.8994134177	11260.5206767479	11053.6076597519	11033.1404490623	11942.7850212934	5543.08034153931	7100.56165209374	7438.66821916552	7558.49150124133	7394.48982230723
Smp_066900	5905.3962944362	5549.36728859285	5921.75104269202	2286.92967279883	2206.40659504833	4162.09646317841	3374.46046176788	3572.46133487976	3233.31449166388	3050.54728010039	3800.18308336123	1161.87783819563	3009.77940564249	3451.70995069768	1788.95763601921	1825.33712593314	1881.73481343102	2637.42881078187	1325.77789206405	1084.02326430432	1288.42525670173	1244.17803975646	1357.12014315979
Smp_066930	2996.14756288034	949.528543326621	335.551823160382	573.626826477374	737.025177608344	696.585182121909	609.889055062422	282233.704534555	23274.7759901128	1348.4942247382	129.379325449021	528.369806533921	116.744897243306	136.851936371274	185.976070868488	93.0751739622086	84.5310560720965	439.571468463645	105.110289124001	124.516185764685	138.317842435435	138.486248241444	96.0171283339973
Smp_066940	19105.9494785622	13771.1498170515	15301.7259064667	3181.84814316842	3509.70722585982	3901.96543422976	3406.83249229137	2895.00538411855	3106.10574498535	1890.45742088744	5783.70198317622	4314.68525158181	15635.8200047644	17285.1598522273	10127.6715140972	9516.0057858962	9932.76661480208	6989.40504084483	5471.68467345508	6699.80787774186	6388.7595568997	6439.61054322713	5492.88230505831
Smp_066950	6150.57513995883	5665.81890239705	6034.30511335378	2839.33912656634	2444.52242166025	5085.07182948994	4713.36764421915	4396.51937065765	3308.5335766564	3545.20895469222	3920.63969671032	2015.03770324533	2296.51606084092	2311.27714760373	2461.11480585862	2394.42533244493	2672.65147720124	2248.15656507775	1881.07753271915	2042.48398834173	2087.83703896637	2119.05941753574	1962.49642789975
Smp_066960	2661.5870622811	2335.00415371515	2527.54234929822	2261.92348353364	2034.98987953218	2133.29212024835	1873.6931266992	2126.50182266277	1871.6278206963	1957.00023934955	2067.39239355435	2056.55725711745	2761.89640464643	2930.91230395144	2885.93324185263	2741.7286958582	2695.43810970763	2486.53114250331	2350.10740777248	2443.23776269362	2591.00903270787	2549.90552317579	2259.91533761725
Smp_066970	24.828237521279	11.9437552619701	18.2900364825365	23.4906626430629	30.0145999931	63.128032129798	40.1413178491191	30.8635968456135	47.5650096276246	43.2929180355903	53.5362725995948	26.7868089497552	39.981129192913	39.9151481082882	21.7129422841382	22.3380417509301	27.1969484753702	45.9253773021719	45.6138990538118	15.6953175333637	34.8517398262514	32.9729162479628	50.3504453458766
Smp_066990	33057.5568477069	25462.5932491125	33588.245074295	14124.7081182804	13790.041219052	10132.0491568326	8515.13890889701	6871.77983767585	8318.34586976133	6458.66199434658	14168.3745434828	5494.64418581853	23807.9628117958	27358.9829462238	18193.5575521701	17330.5973917632	16639.3870982961	14545.2230684164	8432.62168594817	10424.8299056602	9742.15039830683	10109.4961216254	8948.32798449277
Smp_067000	2516.34187278162	2530.58314612991	2739.28469473066	2441.51338825641	3246.2457370315	2160.50247892498	2064.04066617729	2376.49695711224	2857.21906670127	2893.41002204528	2559.03383026063	7867.28578854309	3513.54163347319	3839.45710374962	5532.08007761087	5885.54214323314	6325.12815217731	4579.41619384514	7406.3089572374	6654.81463414621	6659.94965742272	6628.65526304878	6077.18165918836
Smp_067010	2992.42332725215	3530.8726493199	3501.83852346411	1742.85561545305	1485.38920410297	1601.05750453333	1979.87338681623	1966.01111906558	1579.60078484298	1790.24233284209	1658.73217937744	1248.26529705859	785.229377348811	650.04669776355	1390.57234715372	1322.73118653722	1556.84153704957	778.544491408248	1806.70704513142	1914.82873907037	1603.18003200756	1581.60088269395	1474.21420210369
Smp_067060	155.797190446025	410.566587130221	200.486938366266	408.434424664868	959.800208668241	1153.71920788941	334.079355002346	1109.54630659981	716.793633458157	154.732095942017	411.337027806886	117346.982976864	62020.3268492143	91278.3408383011	161448.942456132	196082.26677339	181962.286353456	62856.5330675726	127811.136755282	118637.76617119	223319.057637923	202365.77798583	177184.388112729
Smp_067090	1257.55023045278	1083.89579002378	1207.84587078905	880.520967459325	922.448706454606	1569.49348846843	1284.52217117181	1111.08948644209	908.159834983252	934.004620582642	1060.91046868197	679.715277100037	724.458060975583	821.111618227642	945.929050813326	910.009272281936	1009.22730423468	579.534523098836	701.065796327064	635.137182850118	762.381808699248	726.503254663447	884.060145026438
Smp_067140	1034.7167986993	1030.14889134492	1022.13165419714	2013.37711750381	2405.16994611374	2257.37135581381	2141.73353943365	1979.89973764611	1889.32642892983	2126.1633079701	2162.86541302363	3269.99970254136	2325.30247385982	2486.14351074481	4184.93361502542	3739.49456073308	3705.40046660381	2766.45725177369	3898.00515609857	3382.86410569099	3872.89958819218	3636.9126621503	3580.73632250443
Smp_067250	1666.59544361585	1621.36477681244	1668.61409756064	1854.24682217984	1827.55564402431	1220.11248306041	1214.59858524109	1381.1459588412	1185.80675164683	1107.176292725	1026.11189149223	1192.68266848785	1456.91234778975	1376.1222490667	1096.03156486454	1140.83570370821	1170.20383710241	1690.49126926566	1253.39061747866	1215.86393158458	974.759598265468	938.629015858674	1011.69266927529
Smp_067260	4111.5561335238	4153.44089235009	4279.16507397191	2734.01002632809	2562.57984829978	1958.0574103708	2105.47686524734	2510.75360339066	2119.40833596579	2131.77535290064	2202.12534626333	84.3784481917288	751.645228826764	708.969059256737	267.163594191788	260.078628957257	252.858115554793	791.666027780297	91.2277981076236	116.145349746891	94.7531676526209	101.116943160419	131.145346017167
Smp_067280	3357.39841881495	3241.23658421713	3463.85152461576	1468.54529684696	1695.49140405467	1886.22206346448	2184.46461972464	2124.95864282049	1841.76141930221	1874.42300680019	1938.01306810533	2133.569332848	2603.57113304249	2478.54062539085	1965.49329719895	2028.50693423922	1766.33154557607	2718.34495174284	2011.96959087357	2033.06679782171	2172.78815479286	2017.94247437532	1929.71009139546
Smp_067400	3789.4097516852	3408.44915788471	3618.61337177569	1970.18460877302	1928.27130177893	2712.32855288718	2377.4019216446	2600.25803424294	2049.72006604624	2126.96502867446	2158.40405697366	1716.36478345556	1882.31156240234	1661.23044984018	1680.39292459852	1612.59387116238	1523.76416728223	2081.95043769846	1422.95532917869	1295.38687375362	1563.97182470303	1544.23157761292	1782.17157712614
Smp_067420	1402.79541995226	1466.09595840683	1420.99514210476	1393.52672905138	1370.66673301823	1177.66432352485	1337.61230123032	1101.8304073884	1080.72126526022	1117.59866188172	1144.78396242133	721.904501195902	1245.81198565117	1433.14388922139	587.193482640607	743.537675423815	628.4700255795	1360.26593723576	578.106590182006	691.640325970228	539.112850437326	671.548394250175	763.453264314222
Smp_067430	3.10352969015987	1.49296940774626	0	20.4596093987967	5.33592888766222	9.79572912358935	0	9.25907905368406	4.42465205838369	4.8103242261767	6.24589846995272	71.6547139405951	1.59924516771652	1.90072133848991	12.2725325953825	12.2327371493188	8.82063193795789	8.74769091469941	49.5803250584911	59.6422066267821	19.6041036522664	15.387360915716	24.5897523782188
Smp_067480	1777.08110058554	1697.5062166075	1745.9950211406	2189.93596898231	2297.78437724954	1702.28003881042	1480.04923553365	1356.45508136471	1654.8198698355	1560.95021139434	2967.69404443754	2959.2727187242	2645.15150740312	2562.1723642844	3067.18910787674	3044.88783390654	2632.95863348043	1782.34202387001	4085.41878481967	3532.49279950906	3638.73946123456	3928.17342234063	4391.02721039622
Smp_067490	1024.16479775276	924.148063394934	996.103525356604	854.757014883063	908.441893124492	1437.7953524735	1265.09895285772	1347.19600231103	1199.08070782198	1088.73671652466	2006.71795127481	2079.99571494849	2781.08734665903	3282.54575157208	2539.4702062753	2333.79350483526	1867.03376020109	1543.96744644445	2790.38069429188	3603.64490566031	2304.57129601087	2408.12198330955	2018.70157619282
Smp_067510	25.4489434593109	8.95781644647755	17.5865735409005	111.391206726782	70.0340666505666	1310.45087386684	1074.75141337964	878.069330257705	772.101784187953	954.047638191711	1181.36708203106	106.477565575277	23.9886775157478	24.7093774003689	101.012383669686	81.3742949498166	106.582635916991	30.6169182014479	140.808123166115	148.582339315843	100.198752000473	117.603401284401	127.63252424885
Smp_067520	2643.58659007818	3259.15221711008	3083.27807319068	2207.36452513685	2511.22153275603	1996.1519125181	2799.53319967082	2418.16281285382	2772.04451457738	2968.77176825538	2321.68968840243	1748.50895419527	860.393900231487	756.487092718985	899.671043338423	963.726944111554	910.730247594152	723.871423191376	2104.18899548236	1926.33863859484	1721.89377079073	1717.88893651886	1834.8639036509
Smp_067540	1347.55259146742	1092.85360647026	1170.56233488234	731.241595179216	970.472066443566	1448.67949594416	1038.49473919334	1121.89174533805	1143.77255709218	1051.05584341961	2285.9988400027	2016.37704369282	1624.83309039998	1735.35858204129	2158.07765484956	2116.26352683216	1826.60586381878	1102.20905525213	3527.14432466106	3904.99500230089	3872.89958819218	3853.43481217858	3713.05260911104
Smp_067580	423.942155675838	438.9330058774	452.326671471961	367.515205867274	590.954124308591	1276.71002910781	1145.9698805313	1371.88687978752	1172.53279547168	1342.88217980766	1324.13047562998	2704.12836347778	598.117692725978	594.925778947343	1706.82607172704	1495.05322290153	1352.49689715354	531.422223067989	2340.19134276078	2063.41107838622	2511.50350122924	2461.97774651455	2177.94949635652
Smp_067590	2446.20210178401	2226.01738694967	2395.29131627065	1103.30338091289	987.14684421751	1358.34110513772	1430.84374913796	1419.72545489822	1155.94035025274	1065.48681609814	1108.20084281161	1115.6705927573	700.469383459835	629.138763040161	670.269087901658	663.758954884779	799.737295708182	815.72217779572	969.791158144086	1009.7320946464	1005.25487061344	943.025404691736	1127.61578762975
Smp_067780	453.736040701373	356.819688451356	417.856987331796	346.297833157411	328.826617702184	485.432798791206	378.105316514283	476.842571264729	362.821468787462	320.688281745113	250.728210008102	383.051367981499	286.264885021257	353.534168959124	303.981191977935	269.652075421941	296.226222583086	498.618382137866	289.549098341588	261.588625556062	264.655399305596	228.612219319209	281.025741465358
Smp_067810	9175.89588192667	9172.80404119302	9991.28416005639	7609.45916973024	7448.95672717645	6470.6232933043	6598.7147019068	8390.26880248004	7050.6830550344	7330.13239998892	7341.60751582443	6341.77701885454	8883.80690666526	9554.92616858879	6733.84423098947	7227.95208083665	6611.06363749944	8640.53170099434	6561.46021824071	7622.69254870364	6827.67365533656	6748.45685874972	6513.94249904911
Smp_067890	3749.06386571312	3020.27711187068	3461.74113579085	2009.58830094848	1759.52255070662	1959.14582471787	1441.20279890547	1603.36385612962	1456.81669022283	1399.00262911306	2152.15815850371	1458.54174731417	2953.80582477241	3274.94286621812	2308.18016890078	2162.5351847448	2150.76408753873	2147.55811955871	2184.50912207712	1789.26619880346	1668.52704418178	1717.88893651886	1722.45360706476
Smp_067900	6630.38083005755	5785.25645501675	6626.62091021131	5604.41744864817	5668.75745203015	8769.3543943066	7664.40194673987	7155.72492865549	7358.19637309207	6978.97873147802	7497.75497757325	5386.15760957202	4306.76723666059	3451.70995069768	6966.07830933287	6231.78179037256	6905.81975475953	3599.67481139881	4644.68485147945	6282.31243135438	6307.07579168193	6305.52068381875	6320.73730179167
Smp_067930	2624.34470599919	2249.90489747361	2474.07916573388	1796.65681053878	1736.84485293405	1383.37463512023	1305.24027070684	1174.35985997559	1378.27911618652	1117.59866188172	1048.41867174206	2161.0258120215	1116.27312706613	1241.17103403391	2097.65903284153	1931.70875331852	2264.69725007069	1557.0889828165	1685.7310519887	1591.50519788308	1559.61535722475	1544.23157761292	1511.68430096574
