analysis_id	variable	contrast	level_a	level_b	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	biotype
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_097020	2449.43195755253	0.406273134759481	0.166513624454451	2.43987923565146	0.0146921725154162	0.0541582008577286	Smp_097020	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_212880	3960.17630287393	0.478234938181589	0.196145183879046	2.43816814016956	0.0147619059609879	0.0543929688112077	Smp_212880	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_300380	323.666305707148	0.881353669493188	0.361569833062119	2.43757523139871	0.014786137137395	0.0544599516832912	Smp_300380	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_140030	1393.80647175208	-1.10147824820445	0.452092948470381	-2.43639776274151	0.0148343622332599	0.0546152174201607	Smp_140030	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_171610	514.996932781579	0.563387237007892	0.231309577952458	2.43564162796444	0.0148654039631161	0.0547071185521959	Smp_171610	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_179650	13377.9957139059	-0.347619739595786	0.142779499392983	-2.4346614260007	0.0149057295428691	0.0548330966585186	Smp_179650	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_068340	3043.76149961007	-0.29035858424664	0.119267925322348	-2.43450687569085	0.0149120965424287	0.0548341008127395	Smp_068340	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_323050	35.5214898940698	3.03318931522713	1.24604194092825	2.43425940620227	0.0149222965179195	0.0548491928383331	Smp_323050	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_049600	2709.02321116746	-0.392530612308074	0.161331535938071	-2.43306809189961	0.0149714851110364	0.0549626368947797	Smp_049600	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_152440	1704.61175325939	0.277762966639645	0.114148389280088	2.43334985619545	0.0149598383676993	0.0549626368947797	Smp_152440	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_350380	266.001554873065	0.811026621332281	0.333325785807647	2.43313495644259	0.0149687205386763	0.0549626368947797	Smp_350380	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_247150	2148.23729838123	0.717852717521774	0.295213343243898	2.43164048627945	0.0150306181202138	0.0551572193497896	Smp_247150	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_310930	1297.79791353501	-0.652798696494276	0.268520455357123	-2.43109485132548	0.0150532732092342	0.0552178362562939	Smp_310930	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_020090	640.145180199533	0.783005750022531	0.322100722048292	2.43093447615785	0.0150599377988128	0.0552197719289803	Smp_020090	protein_coding
