gene_id	baseMean	log2FoldChange	lfcSE	statistic	pvalue	padj	contrast	design
Smp_181470	1255.28253713055	3.59879909014404	0.331445449236693	10.8578925987125	1.82921814171184e-27	1.61644210692592e-25	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_332450	458.544517198463	-1.81645548978597	0.167938623402524	-10.8161866102248	2.88534258475002e-27	2.52588822349098e-25	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_062260	2160.76069225337	1.13807700396246	0.105439811087805	10.7936176309603	3.68973147352768e-27	3.20015876967906e-25	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_141250	837.522156065416	-3.18617579323155	0.297474157681759	-10.7107649890051	9.06099508194481e-27	7.78663678280523e-25	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_133940	2082.59024701619	1.30435219686838	0.122121880438828	10.680741175794	1.25267487798294e-26	1.06670959836966e-24	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_049930	1318.15971921427	1.67162157638404	0.157299458254056	10.6270014845454	2.23172734430517e-26	1.88329639946906e-24	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_201680	782.697426444259	-1.40134203628708	0.131974861053876	-10.6182497567852	2.45113722060094e-26	2.04998235226509e-24	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_245710	770.529665370052	3.27837931268748	0.308901108823204	10.6130383447857	2.5918117590104e-26	2.12960532865354e-24	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_334900	134.472996551569	-3.31852371433339	0.312673014013792	-10.6133998317713	2.58180077665436e-26	2.12960532865354e-24	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_025670	1167.56001717909	1.15469944498981	0.109009997278687	10.592601355982	3.22502760355602e-26	2.6268550923921e-24	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_137540	2455.60567310169	1.26035967187757	0.119005996818733	10.5907240439095	3.29036855858344e-26	2.65697261105613e-24	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_212140	1109.34581512576	1.28741363069029	0.121720144401092	10.5768329229713	3.81640992087644e-26	3.05541125887603e-24	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_151310	325.899536573228	4.11777274699898	0.390393146994558	10.5477587880311	5.20232244132163e-26	4.12967409388642e-24	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_052160	1185.93457065046	1.37366615122454	0.1302708384694	10.5446941722664	5.37474357090314e-26	4.2306910108109e-24	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_245960	1748.15330454197	2.04717520961504	0.195646842381634	10.4636250945557	1.26905458280693e-25	9.9060285642938e-24	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_129020	513.101639681087	5.1780413511285	0.497140601546346	10.415647675974	2.10360807659895e-25	1.62847081433904e-23	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_074040	3030.53036716179	1.14097425254118	0.109735703663323	10.3974751557776	2.54589651149721e-25	1.95470595272085e-23	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_033400	3890.76466975352	1.70425696634581	0.164506993200774	10.3597843057397	3.77813052792572e-25	2.8772153378114e-23	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_025830	1980.78721558374	-3.14020207272356	0.303503686393125	-10.3465038927273	4.34047244652342e-25	3.27880688762782e-23	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_122810	188.493096095708	-2.67405358557231	0.259109477693844	-10.3201689470112	5.71225550657371e-25	4.28053578640608e-23	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_311630	3688.13416649974	-4.09420180615889	0.398224676099068	-10.281135378814	8.57118774714734e-25	6.37192981170866e-23	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_340300	1193.13789189157	-1.19632078043017	0.116722922246698	-10.2492360318199	1.1928257969022e-24	8.79779467683693e-23	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_334540	251.114287918541	-2.28624019724159	0.223288006452672	-10.2389744687258	1.32634774441164e-24	9.70617134523735e-23	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_214050	867.834983081236	1.62155351635184	0.158606865731072	10.223728392069	1.55252092232217e-24	1.12732275034045e-22	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_309860	2180.21577887455	0.998747133310151	0.0977621237196651	10.2160948975912	1.67971966227553e-24	1.21030262127192e-22	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_320310	906.252492110729	-4.26811137878652	0.418443902496023	-10.1999607434286	1.98352659262257e-24	1.41829722084699e-22	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_034860	101.003658130077	-4.5334723331173	0.445272206836723	-10.1813503369629	2.40204689025654e-24	1.70454342583583e-22	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_140610	3967.40028300133	-2.36152747456923	0.232037503744281	-10.1773525247529	2.50277941194121e-24	1.7626717858386e-22	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_087320	539.629060410909	3.32628009293125	0.327497102451248	10.1566702973392	3.09465054397279e-24	2.16325310786516e-22	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_311640	777.357421798679	-4.09456622831173	0.403480525307164	-10.1481136547906	3.37829987172352e-24	2.34403962210624e-22	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_088270	666.680143929716	-2.98859109039292	0.295331098644676	-10.1194594951499	4.52909775601782e-24	3.11941607945727e-22	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_149820	453.83889586107	3.03818169588918	0.300466410103017	10.1115518864406	4.91002659711176e-24	3.35709628723693e-22	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_162180	184.357301303722	-4.99961722231869	0.495714508218049	-10.0856786304094	6.39219383298958e-24	4.33881736475459e-22	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_168000	384.537827065191	-2.5217214066319	0.250745987918106	-10.0568763933942	8.56735370900566e-24	5.7734102296587e-22	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_336350	642.557038199878	-1.6652770642326	0.165602533362374	-10.0558670838001	8.65560738804878e-24	5.79121960027521e-22	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_213340	1264.77460248958	2.12993283756891	0.211997239013992	10.0469838544847	9.47222253654077e-24	6.29264599289201e-22	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_051930	1991.71576500643	-1.41910657183395	0.141890095281507	-10.0014491428628	1.50183027719197e-23	9.90679169468815e-22	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_154280	600.950059362839	1.21075317569889	0.121153107043863	9.99357924234287	1.62602138033636e-23	1.06510085801473e-21	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_168550	305.471947088318	4.10828248924287	0.411743232885004	9.97777780209511	1.90689529144775e-23	1.24040890242993e-21	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_140460	854.461755514129	4.10229270141229	0.411436550920135	9.970656939054	2.04869232700152e-23	1.32345524324298e-21	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_343240	1001.81618556893	-2.23519351955921	0.225527289269569	-9.91096699117202	3.73018191124051e-23	2.39319273716369e-21	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_028340	1464.67125745231	1.32689392349165	0.134106044344071	9.89436330019021	4.40403828006535e-23	2.80630112716817e-21	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_105040	423.757796783242	-1.66958898940757	0.169529111003634	-9.84839110830812	6.96499483120085e-23	4.40818287728773e-21	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
Smp_244070	303.02664746734	-3.26969696622685	0.332416393120845	-9.83614837863368	7.86649465825662e-23	4.94533258146911e-21	condition__ovary_mixed_sex_vs_ovary_single_sex	~ condition
